current_path,current_filename,normalized,suggested_path,size,suspicious
"icons/pintor_3.svg","pintor_3.svg","pintor_3","icons/pintor_3.svg","25060","no"
"icons/pintora.svg","pintora.svg","pintora","icons/pintora.svg","26108","no"
"icons/pintora_2.svg","pintora_2.svg","pintora_2","icons/pintora_2.svg","25340","no"
"icons/pintura de dedos.svg","pintura de dedos.svg","pintura_de_dedos","icons/pintura_de_dedos.svg","16500","no"
"icons/pinЗa.svg","pinЗa.svg","pinza","icons/pinza.svg","19708","yes"
"icons/pinЗa_2.svg","pinЗa_2.svg","pinza_2","icons/pinza_2.svg","14140","yes"
"icons/pinЗas.svg","pinЗas.svg","pinzas","icons/pinzas.svg","23364","yes"
"icons/pinЗas_2.svg","pinЗas_2.svg","pinzas_2","icons/pinzas_2.svg","9944","yes"
"icons/pinЗas_3.svg","pinЗas_3.svg","pinzas_3","icons/pinzas_3.svg","12328","yes"
"icons/pinЗas_4.svg","pinЗas_4.svg","pinzas_4","icons/pinzas_4.svg","12276","yes"
"icons/pinвquio.svg","pinвquio.svg","pinvquio","icons/pinvquio.svg","17184","yes"
"icons/piolho.svg","piolho.svg","piolho","icons/piolho.svg","23304","no"
"icons/pionВs.svg","pionВs.svg","pionvs","icons/pionvs.svg","9960","yes"
"icons/pionВs_2.svg","pionВs_2.svg","pionvs_2","icons/pionvs_2.svg","10696","yes"
"icons/pipocas.svg","pipocas.svg","pipocas","icons/pipocas.svg","20884","no"
"icons/piquenique.svg","piquenique.svg","piquenique","icons/piquenique.svg","26808","no"
"icons/pirata.svg","pirata.svg","pirata","icons/pirata.svg","16004","no"
"icons/pirilampo.svg","pirilampo.svg","pirilampo","icons/pirilampo.svg","11880","no"
"icons/pirinВus.svg","pirinВus.svg","pirinvus","icons/pirinvus.svg","13100","yes"
"icons/pirГmide.svg","pirГmide.svg","pirgmide","icons/pirgmide.svg","17192","yes"
"icons/pirГmide_2.svg","pirГmide_2.svg","pirgmide_2","icons/pirgmide_2.svg","10028","yes"
"icons/pirГmide_3.svg","pirГmide_3.svg","pirgmide_3","icons/pirgmide_3.svg","14740","yes"
"icons/pisar.svg","pisar.svg","pisar","icons/pisar.svg","17848","no"
"icons/pisca.svg","pisca.svg","pisca","icons/pisca.svg","16872","no"
"icons/piscar o olho.svg","piscar o olho.svg","piscar_o_olho","icons/piscar_o_olho.svg","12768","no"
"icons/piscar o olho_2.svg","piscar o olho_2.svg","piscar_o_olho_2","icons/piscar_o_olho_2.svg","8636","no"
"icons/piscar o olho_3.svg","piscar o olho_3.svg","piscar_o_olho_3","icons/piscar_o_olho_3.svg","11760","no"
"icons/piscina coberta.svg","piscina coberta.svg","piscina_coberta","icons/piscina_coberta.svg","37504","no"
"icons/piscina de bolas.svg","piscina de bolas.svg","piscina_de_bolas","icons/piscina_de_bolas.svg","32548","no"
"icons/piscina.svg","piscina.svg","piscina","icons/piscina.svg","21608","no"
"icons/pista de atletismo.svg","pista de atletismo.svg","pista_de_atletismo","icons/pista_de_atletismo.svg","11488","no"
"icons/pista de esqui.svg","pista de esqui.svg","pista_de_esqui","icons/pista_de_esqui.svg","22324","no"
"icons/pista de gelo.svg","pista de gelo.svg","pista_de_gelo","icons/pista_de_gelo.svg","26272","no"
"icons/pistacho.svg","pistacho.svg","pistacho","icons/pistacho.svg","15556","no"
"icons/pistachos.svg","pistachos.svg","pistachos","icons/pistachos.svg","17108","no"
"icons/pistola de аgua.svg","pistola de аgua.svg","pistola_de_agua","icons/pistola_de_agua.svg","14220","yes"
"icons/pistola.svg","pistola.svg","pistola","icons/pistola.svg","9728","no"
"icons/pitada.svg","pitada.svg","pitada","icons/pitada.svg","10880","no"
"icons/pizza.svg","pizza.svg","pizza","icons/pizza.svg","27400","no"
"icons/pizzaria.svg","pizzaria.svg","pizzaria","icons/pizzaria.svg","23436","no"
"icons/pi╞o.svg","pi╞o.svg","pi_o","icons/pi_o.svg","13564","no"
"icons/placa grаfica.svg","placa grаfica.svg","placa_grafica","icons/placa_grafica.svg","17268","yes"
"icons/placa vitrocerГmica.svg","placa vitrocerГmica.svg","placa_vitrocergmica","icons/placa_vitrocergmica.svg","14048","yes"
"icons/planalto.svg","planalto.svg","planalto","icons/planalto.svg","15700","no"
"icons/planeta.svg","planeta.svg","planeta","icons/planeta.svg","11404","no"
"icons/planificar.svg","planificar.svg","planificar","icons/planificar.svg","15712","no"
"icons/planta-do-chа.svg","planta-do-chа.svg","planta_do_cha","icons/planta_do_cha.svg","28500","yes"
"icons/planta.svg","planta.svg","planta","icons/planta.svg","14224","no"
"icons/planta_2.svg","planta_2.svg","planta_2","icons/planta_2.svg","18228","no"
"icons/plantar.svg","plantar.svg","plantar","icons/plantar.svg","24164","no"
"icons/plantas.svg","plantas.svg","plantas","icons/plantas.svg","18792","no"
"icons/plantas_2.svg","plantas_2.svg","plantas_2","icons/plantas_2.svg","16412","no"
"icons/planбcie.svg","planбcie.svg","planbcie","icons/planbcie.svg","11172","yes"
"icons/plasticina.svg","plasticina.svg","plasticina","icons/plasticina.svg","22556","no"
"icons/plastificadora.svg","plastificadora.svg","plastificadora","icons/plastificadora.svg","20424","no"
"icons/plastificar.svg","plastificar.svg","plastificar","icons/plastificar.svg","20484","no"
"icons/plataforma de suspens╞o.svg","plataforma de suspens╞o.svg","plataforma_de_suspens_o","icons/plataforma_de_suspens_o.svg","8624","no"
"icons/plataforma.svg","plataforma.svg","plataforma","icons/plataforma.svg","13652","no"
"icons/plataformas de suspens╞o.svg","plataformas de suspens╞o.svg","plataformas_de_suspens_o","icons/plataformas_de_suspens_o.svg","8952","no"
"icons/plataformas.svg","plataformas.svg","plataformas","icons/plataformas.svg","14588","no"
"icons/pluma.svg","pluma.svg","pluma","icons/pluma.svg","14664","no"
"icons/pluma_2.svg","pluma_2.svg","pluma_2","icons/pluma_2.svg","14360","no"
"icons/pluma_3.svg","pluma_3.svg","pluma_3","icons/pluma_3.svg","9784","no"
"icons/plural.svg","plural.svg","plural","icons/plural.svg","8736","no"
"icons/plural_2.svg","plural_2.svg","plural_2","icons/plural_2.svg","5556","no"
"icons/plut╞o.svg","plut╞o.svg","plut_o","icons/plut_o.svg","7684","no"
"icons/plаstico.svg","plаstico.svg","plastico","icons/plastico.svg","15936","yes"
"icons/pma.svg","pma.svg","pma","icons/pma.svg","8516","no"
"icons/pobre.svg","pobre.svg","pobre","icons/pobre.svg","14008","no"
"icons/pobre_2.svg","pobre_2.svg","pobre_2","icons/pobre_2.svg","14768","no"
"icons/pobreza.svg","pobreza.svg","pobreza","icons/pobreza.svg","22024","no"
"icons/pobreza_2.svg","pobreza_2.svg","pobreza_2","icons/pobreza_2.svg","24812","no"
"icons/pocho.svg","pocho.svg","pocho","icons/pocho.svg","15668","no"
"icons/pocho_2.svg","pocho_2.svg","pocho_2","icons/pocho_2.svg","12636","no"
"icons/podar.svg","podar.svg","podar","icons/podar.svg","25880","no"
"icons/poder.svg","poder.svg","poder","icons/poder.svg","14044","no"
"icons/podвloga.svg","podвloga.svg","podvloga","icons/podvloga.svg","13276","yes"
"icons/podвlogo.svg","podвlogo.svg","podvlogo","icons/podvlogo.svg","12808","yes"
"icons/poesia.svg","poesia.svg","poesia","icons/poesia.svg","12328","no"
"icons/polegar.svg","polegar.svg","polegar","icons/polegar.svg","9944","no"
"icons/polegarzinho.svg","polegarzinho.svg","polegarzinho","icons/polegarzinho.svg","21576","no"
"icons/policia municipal.svg","policia municipal.svg","policia_municipal","icons/policia_municipal.svg","15704","no"
"icons/polidesportivo.svg","polidesportivo.svg","polidesportivo","icons/polidesportivo.svg","12708","no"
"icons/polir.svg","polir.svg","polir","icons/polir.svg","17928","no"
"icons/polo.svg","polo.svg","polo","icons/polo.svg","18228","no"
"icons/polos.svg","polos.svg","polos","icons/polos.svg","16164","no"
"icons/polvilhar.svg","polvilhar.svg","polvilhar","icons/polvilhar.svg","17052","no"
"icons/polvo.svg","polvo.svg","polvo","icons/polvo.svg","25024","no"
"icons/polvo_2.svg","polvo_2.svg","polvo_2","icons/polvo_2.svg","20880","no"
"icons/polбcia municipal.svg","polбcia municipal.svg","polbcia_municipal","icons/polbcia_municipal.svg","15668","yes"
"icons/polбcia.svg","polбcia.svg","polbcia","icons/polbcia.svg","19800","yes"
"icons/polбcia_2.svg","polбcia_2.svg","polbcia_2","icons/polbcia_2.svg","19624","yes"
"icons/polбtica.svg","polбtica.svg","polbtica","icons/polbtica.svg","24744","yes"
"icons/polбtica_2.svg","polбtica_2.svg","polbtica_2","icons/polbtica_2.svg","26352","yes"
"icons/polбtico.svg","polбtico.svg","polbtico","icons/polbtico.svg","23748","yes"
"icons/polвnia.svg","polвnia.svg","polvnia","icons/polvnia.svg","1224","yes"
"icons/pom-pons.svg","pom-pons.svg","pom_pons","icons/pom_pons.svg","25068","no"
"icons/pomada.svg","pomada.svg","pomada","icons/pomada.svg","17036","no"
"icons/pomba.svg","pomba.svg","pomba","icons/pomba.svg","9044","no"
"icons/pomba_2.svg","pomba_2.svg","pomba_2","icons/pomba_2.svg","9924","no"
"icons/poncos.svg","poncos.svg","poncos","icons/poncos.svg","13732","no"
"icons/poncos_2.svg","poncos_2.svg","poncos_2","icons/poncos_2.svg","10836","no"
"icons/ponte de pedra.svg","ponte de pedra.svg","ponte_de_pedra","icons/ponte_de_pedra.svg","17000","no"
"icons/ponte.svg","ponte.svg","ponte","icons/ponte.svg","18352","no"
"icons/pontevedra.svg","pontevedra.svg","pontevedra","icons/pontevedra.svg","16048","no"
"icons/ponto de exclamaЗ╞o.svg","ponto de exclamaЗ╞o.svg","ponto_de_exclamaz_o","icons/ponto_de_exclamaz_o.svg","2712","yes"
"icons/ponto de interrogaЗ╞o.svg","ponto de interrogaЗ╞o.svg","ponto_de_interrogaz_o","icons/ponto_de_interrogaz_o.svg","5044","yes"
"icons/ponto de leitura.svg","ponto de leitura.svg","ponto_de_leitura","icons/ponto_de_leitura.svg","12548","no"
"icons/ponto e vrigula.svg","ponto e vrigula.svg","ponto_e_vrigula","icons/ponto_e_vrigula.svg","3896","no"
"icons/ponto.svg","ponto.svg","ponto","icons/ponto.svg","2232","no"
"icons/pontos cardeais.svg","pontos cardeais.svg","pontos_cardeais","icons/pontos_cardeais.svg","13068","no"
"icons/por a mesa.svg","por a mesa.svg","por_a_mesa","icons/por_a_mesa.svg","23664","no"
"icons/por favor.svg","por favor.svg","por_favor","icons/por_favor.svg","19012","no"
"icons/por favor_2.svg","por favor_2.svg","por_favor_2","icons/por_favor_2.svg","9164","no"
"icons/por.svg","por.svg","por","icons/por.svg","12812","no"
"icons/por_2.svg","por_2.svg","por_2","icons/por_2.svg","2720","no"
"icons/por_3.svg","por_3.svg","por_3","icons/por_3.svg","20948","no"
"icons/porca.svg","porca.svg","porca","icons/porca.svg","14960","no"
"icons/porco.svg","porco.svg","porco","icons/porco.svg","10856","no"
"icons/porco_2.svg","porco_2.svg","porco_2","icons/porco_2.svg","9904","no"
"icons/porcos.svg","porcos.svg","porcos","icons/porcos.svg","9704","no"
"icons/porcos_2.svg","porcos_2.svg","porcos_2","icons/porcos_2.svg","9060","no"
"icons/porque.svg","porque.svg","porque","icons/porque.svg","6072","no"
"icons/porquinho do meio.svg","porquinho do meio.svg","porquinho_do_meio","icons/porquinho_do_meio.svg","17916","no"
"icons/porquinho mais velho.svg","porquinho mais velho.svg","porquinho_mais_velho","icons/porquinho_mais_velho.svg","21572","no"
"icons/porquinho pequeno.svg","porquinho pequeno.svg","porquinho_pequeno","icons/porquinho_pequeno.svg","17416","no"
"icons/porquИ.svg","porquИ.svg","porqui","icons/porqui.svg","7456","yes"
"icons/porta batente.svg","porta batente.svg","porta_batente","icons/porta_batente.svg","7520","no"
"icons/porta batente_2.svg","porta batente_2.svg","porta_batente_2","icons/porta_batente_2.svg","10784","no"
"icons/porta de alcalа.svg","porta de alcalа.svg","porta_de_alcala","icons/porta_de_alcala.svg","13760","yes"
"icons/porta de brandeburgo.svg","porta de brandeburgo.svg","porta_de_brandeburgo","icons/porta_de_brandeburgo.svg","15012","no"
"icons/porta del carmen.svg","porta del carmen.svg","porta_del_carmen","icons/porta_del_carmen.svg","23404","no"
"icons/porta malas.svg","porta malas.svg","porta_malas","icons/porta_malas.svg","21644","no"
"icons/porta oscilante.svg","porta oscilante.svg","porta_oscilante","icons/porta_oscilante.svg","19884","no"
"icons/porta-moedas.svg","porta-moedas.svg","porta_moedas","icons/porta_moedas.svg","16332","no"
"icons/porta-paletes.svg","porta-paletes.svg","porta_paletes","icons/porta_paletes.svg","18996","no"
"icons/porta.svg","porta.svg","porta","icons/porta.svg","2672","no"
"icons/portas batentes.svg","portas batentes.svg","portas_batentes","icons/portas_batentes.svg","7332","no"
"icons/portas batentes_2.svg","portas batentes_2.svg","portas_batentes_2","icons/portas_batentes_2.svg","10208","no"
"icons/portas osilantes.svg","portas osilantes.svg","portas_osilantes","icons/portas_osilantes.svg","17216","no"
"icons/porteiro automаtico.svg","porteiro automаtico.svg","porteiro_automatico","icons/porteiro_automatico.svg","7984","yes"
"icons/porto rico.svg","porto rico.svg","porto_rico","icons/porto_rico.svg","5844","no"
"icons/porto.svg","porto.svg","porto","icons/porto.svg","27356","no"
"icons/porto_2.svg","porto_2.svg","porto_2","icons/porto_2.svg","26548","no"
"icons/portugal.svg","portugal.svg","portugal","icons/portugal.svg","6564","no"
"icons/portаtil.svg","portаtil.svg","portatil","icons/portatil.svg","15772","yes"
"icons/posar.svg","posar.svg","posar","icons/posar.svg","21336","no"
"icons/posar_2.svg","posar_2.svg","posar_2","icons/posar_2.svg","22128","no"
"icons/posar_3.svg","posar_3.svg","posar_3","icons/posar_3.svg","12180","no"
"icons/posso ajudar-te_.svg","posso ajudar-te_.svg","posso_ajudar_te","icons/posso_ajudar_te.svg","12384","no"
"icons/posso jogar_.svg","posso jogar_.svg","posso_jogar","icons/posso_jogar.svg","12504","no"
"icons/post it.svg","post it.svg","post_it","icons/post_it.svg","8532","no"
"icons/postal de natal.svg","postal de natal.svg","postal_de_natal","icons/postal_de_natal.svg","16396","no"
"icons/postal.svg","postal.svg","postal","icons/postal.svg","21656","no"
"icons/postos de polбcia.svg","postos de polбcia.svg","postos_de_polbcia","icons/postos_de_polbcia.svg","17844","yes"
"icons/pouco.svg","pouco.svg","pouco","icons/pouco.svg","3840","no"
"icons/pouco_2.svg","pouco_2.svg","pouco_2","icons/pouco_2.svg","9220","no"
"icons/poupa.svg","poupa.svg","poupa","icons/poupa.svg","15588","no"
"icons/poupar.svg","poupar.svg","poupar","icons/poupar.svg","13600","no"
"icons/poЗo.svg","poЗo.svg","pozo","icons/pozo.svg","16056","yes"
"icons/praia.svg","praia.svg","praia","icons/praia.svg","20100","no"
"icons/prancha de nataЗ╞o.svg","prancha de nataЗ╞o.svg","prancha_de_nataz_o","icons/prancha_de_nataz_o.svg","14188","yes"
"icons/prancha de surf.svg","prancha de surf.svg","prancha_de_surf","icons/prancha_de_surf.svg","15800","no"
"icons/prancha de windsurf.svg","prancha de windsurf.svg","prancha_de_windsurf","icons/prancha_de_windsurf.svg","17148","no"
"icons/prata.svg","prata.svg","prata","icons/prata.svg","16988","no"
"icons/prateado.svg","prateado.svg","prateado","icons/prateado.svg","6480","no"
"icons/prato de batatas.svg","prato de batatas.svg","prato_de_batatas","icons/prato_de_batatas.svg","27196","no"
"icons/prato feito com miolo de p╞o.svg","prato feito com miolo de p╞o.svg","prato_feito_com_miolo_de_p_o","icons/prato_feito_com_miolo_de_p_o.svg","20828","no"
"icons/prato tбpico mexicano.svg","prato tбpico mexicano.svg","prato_tbpico_mexicano","icons/prato_tbpico_mexicano.svg","18908","yes"
"icons/prato.svg","prato.svg","prato","icons/prato.svg","17176","no"
"icons/prato_2.svg","prato_2.svg","prato_2","icons/prato_2.svg","18492","no"
"icons/prato_3.svg","prato_3.svg","prato_3","icons/prato_3.svg","14860","no"
"icons/pratos tбpicos mexicano.svg","pratos tбpicos mexicano.svg","pratos_tbpicos_mexicano","icons/pratos_tbpicos_mexicano.svg","15592","yes"
"icons/pratos.svg","pratos.svg","pratos","icons/pratos.svg","18544","no"
"icons/pratos_2.svg","pratos_2.svg","pratos_2","icons/pratos_2.svg","12344","no"
"icons/praЗa de touros.svg","praЗa de touros.svg","praza_de_touros","icons/praza_de_touros.svg","31692","yes"
"icons/praЗa do torico.svg","praЗa do torico.svg","praza_do_torico","icons/praza_do_torico.svg","5988","yes"
"icons/praЗa.svg","praЗa.svg","praza","icons/praza.svg","24252","yes"
"icons/precepitaЗ╞o.svg","precepitaЗ╞o.svg","precepitaz_o","icons/precepitaz_o.svg","16040","yes"
"icons/preciso de ajuda.svg","preciso de ajuda.svg","preciso_de_ajuda","icons/preciso_de_ajuda.svg","11292","no"
"icons/preencher.svg","preencher.svg","preencher","icons/preencher.svg","15492","no"
"icons/pregar.svg","pregar.svg","pregar","icons/pregar.svg","17240","no"
"icons/pregar_2.svg","pregar_2.svg","pregar_2","icons/pregar_2.svg","17116","no"
"icons/prego.svg","prego.svg","prego","icons/prego.svg","5768","no"
"icons/pregos.svg","pregos.svg","pregos","icons/pregos.svg","13796","no"
"icons/pregos_2.svg","pregos_2.svg","pregos_2","icons/pregos_2.svg","5372","no"
"icons/preguiЗosa.svg","preguiЗosa.svg","preguizosa","icons/preguizosa.svg","25892","yes"
"icons/preguiЗoso.svg","preguiЗoso.svg","preguizoso","icons/preguizoso.svg","24016","yes"
"icons/preguiЗoso_2.svg","preguiЗoso_2.svg","preguizoso_2","icons/preguizoso_2.svg","20496","yes"
"icons/preguiЗosos.svg","preguiЗosos.svg","preguizosos","icons/preguizosos.svg","17452","yes"
"icons/premiar.svg","premiar.svg","premiar","icons/premiar.svg","21440","no"
"icons/premiar_2.svg","premiar_2.svg","premiar_2","icons/premiar_2.svg","10892","no"
"icons/premir.svg","premir.svg","premir","icons/premir.svg","11604","no"
"icons/premir_2.svg","premir_2.svg","premir_2","icons/premir_2.svg","10428","no"
"icons/prenda.svg","prenda.svg","prenda","icons/prenda.svg","22984","no"
"icons/prenda_2.svg","prenda_2.svg","prenda_2","icons/prenda_2.svg","8604","no"
"icons/prensar com mandril.svg","prensar com mandril.svg","prensar_com_mandril","icons/prensar_com_mandril.svg","12116","no"
"icons/preparada.svg","preparada.svg","preparada","icons/preparada.svg","23232","no"
"icons/preparadas.svg","preparadas.svg","preparadas","icons/preparadas.svg","19304","no"
"icons/preparado.svg","preparado.svg","preparado","icons/preparado.svg","22444","no"
"icons/preparados.svg","preparados.svg","preparados","icons/preparados.svg","18588","no"
"icons/preparar.svg","preparar.svg","preparar","icons/preparar.svg","17076","no"
"icons/presa.svg","presa.svg","presa","icons/presa.svg","13744","no"
"icons/presente.svg","presente.svg","presente","icons/presente.svg","19620","no"
"icons/preservativo.svg","preservativo.svg","preservativo","icons/preservativo.svg","16676","no"
"icons/presidente da cГmara municipal.svg","presidente da cГmara municipal.svg","presidente_da_cgmara_municipal","icons/presidente_da_cgmara_municipal.svg","25360","yes"
"icons/presidente de arag╞o.svg","presidente de arag╞o.svg","presidente_de_arag_o","icons/presidente_de_arag_o.svg","21240","no"
"icons/presidente de cГmara.svg","presidente de cГmara.svg","presidente_de_cgmara","icons/presidente_de_cgmara.svg","25500","yes"
"icons/presidente.svg","presidente.svg","presidente","icons/presidente.svg","16432","no"
"icons/presidente_2.svg","presidente_2.svg","presidente_2","icons/presidente_2.svg","15808","no"
"icons/presidente_3.svg","presidente_3.svg","presidente_3","icons/presidente_3.svg","23072","no"
"icons/presidente_4.svg","presidente_4.svg","presidente_4","icons/presidente_4.svg","20024","no"
"icons/presidentes de cГmara.svg","presidentes de cГmara.svg","presidentes_de_cgmara","icons/presidentes_de_cgmara.svg","21040","yes"
"icons/presidentes.svg","presidentes.svg","presidentes","icons/presidentes.svg","16864","no"
"icons/preso.svg","preso.svg","preso","icons/preso.svg","12936","no"
"icons/presunto.svg","presunto.svg","presunto","icons/presunto.svg","15804","no"
"icons/presВpio.svg","presВpio.svg","presvpio","icons/presvpio.svg","35724","yes"
"icons/presВpio_2.svg","presВpio_2.svg","presvpio_2","icons/presvpio_2.svg","23212","yes"
"icons/presВpio_3.svg","presВpio_3.svg","presvpio_3","icons/presvpio_3.svg","22872","yes"
"icons/preta.svg","preta.svg","preta","icons/preta.svg","7164","no"
"icons/preto.svg","preto.svg","preto","icons/preto.svg","6920","no"
"icons/prevenir.svg","prevenir.svg","prevenir","icons/prevenir.svg","18876","no"
"icons/preЗo.svg","preЗo.svg","prezo","icons/prezo.svg","22748","yes"
"icons/primavera.svg","primavera.svg","primavera","icons/primavera.svg","14272","no"
"icons/primeira.svg","primeira.svg","primeira","icons/primeira.svg","20796","no"
"icons/primeiro.svg","primeiro.svg","primeiro","icons/primeiro.svg","15088","no"
"icons/princesa.svg","princesa.svg","princesa","icons/princesa.svg","13964","no"
"icons/prisma.svg","prisma.svg","prisma","icons/prisma.svg","7228","no"
"icons/prisфes.svg","prisфes.svg","prisfes","icons/prisfes.svg","23732","yes"
"icons/pris╞o de ventre.svg","pris╞o de ventre.svg","pris_o_de_ventre","icons/pris_o_de_ventre.svg","15776","no"
"icons/pris╞o.svg","pris╞o.svg","pris_o","icons/pris_o.svg","28676","no"
"icons/privacidade.svg","privacidade.svg","privacidade","icons/privacidade.svg","11552","no"
"icons/privado.svg","privado.svg","privado","icons/privado.svg","4764","no"
"icons/problema.svg","problema.svg","problema","icons/problema.svg","11776","no"
"icons/prociss╞o.svg","prociss╞o.svg","prociss_o","icons/prociss_o.svg","31572","no"
"icons/procurar.svg","procurar.svg","procurar","icons/procurar.svg","15220","no"
"icons/procurar_2.svg","procurar_2.svg","procurar_2","icons/procurar_2.svg","12700","no"
"icons/procurar_3.svg","procurar_3.svg","procurar_3","icons/procurar_3.svg","18532","no"
"icons/procurar_4.svg","procurar_4.svg","procurar_4","icons/procurar_4.svg","24464","no"
"icons/produtos de apoio.svg","produtos de apoio.svg","produtos_de_apoio","icons/produtos_de_apoio.svg","24948","no"
"icons/produtos de apoio_2.svg","produtos de apoio_2.svg","produtos_de_apoio_2","icons/produtos_de_apoio_2.svg","11780","no"
"icons/produtos de apoio_3.svg","produtos de apoio_3.svg","produtos_de_apoio_3","icons/produtos_de_apoio_3.svg","14560","no"
"icons/produtos de apoio_4.svg","produtos de apoio_4.svg","produtos_de_apoio_4","icons/produtos_de_apoio_4.svg","16928","no"
"icons/produtos de higiene.svg","produtos de higiene.svg","produtos_de_higiene","icons/produtos_de_higiene.svg","28240","no"
"icons/profesor de oficinas.svg","profesor de oficinas.svg","profesor_de_oficinas","icons/profesor_de_oficinas.svg","15000","no"
"icons/professor de educaЗ╞o fбsica.svg","professor de educaЗ╞o fбsica.svg","professor_de_educaz_o_fbsica","icons/professor_de_educaz_o_fbsica.svg","17864","yes"
"icons/professor de mгsica.svg","professor de mгsica.svg","professor_de_mgsica","icons/professor_de_mgsica.svg","14788","yes"
"icons/professor do 1з ciclo.svg","professor do 1з ciclo.svg","professor_do_1z_ciclo","icons/professor_do_1z_ciclo.svg","14004","yes"
"icons/professor do 1з ciclo_2.svg","professor do 1з ciclo_2.svg","professor_do_1z_ciclo_2","icons/professor_do_1z_ciclo_2.svg","7116","yes"
"icons/professora de educaЗ╞o fбsica.svg","professora de educaЗ╞o fбsica.svg","professora_de_educaz_o_fbsica","icons/professora_de_educaz_o_fbsica.svg","18596","yes"
"icons/professora de mгsica.svg","professora de mгsica.svg","professora_de_mgsica","icons/professora_de_mgsica.svg","14180","yes"
"icons/professora de oficina.svg","professora de oficina.svg","professora_de_oficina","icons/professora_de_oficina.svg","13980","no"
"icons/professora do 1з ciclo.svg","professora do 1з ciclo.svg","professora_do_1z_ciclo","icons/professora_do_1z_ciclo.svg","13532","yes"
"icons/professora do 1з ciclo_2.svg","professora do 1з ciclo_2.svg","professora_do_1z_ciclo_2","icons/professora_do_1z_ciclo_2.svg","7252","yes"
"icons/profiss╞o.svg","profiss╞o.svg","profiss_o","icons/profiss_o.svg","26160","no"
"icons/programa de bricolaje.svg","programa de bricolaje.svg","programa_de_bricolaje","icons/programa_de_bricolaje.svg","19224","no"
"icons/programa de cozinha.svg","programa de cozinha.svg","programa_de_cozinha","icons/programa_de_cozinha.svg","25376","no"
"icons/programa.svg","programa.svg","programa","icons/programa.svg","18252","no"
"icons/programas.svg","programas.svg","programas","icons/programas.svg","16828","no"
"icons/proibida a passagem de peфes.svg","proibida a passagem de peфes.svg","proibida_a_passagem_de_pefes","icons/proibida_a_passagem_de_pefes.svg","16040","yes"
"icons/proibida a passagem.svg","proibida a passagem.svg","proibida_a_passagem","icons/proibida_a_passagem.svg","8756","no"
"icons/proibido beber.svg","proibido beber.svg","proibido_beber","icons/proibido_beber.svg","18268","no"
"icons/proibido comer.svg","proibido comer.svg","proibido_comer","icons/proibido_comer.svg","17560","no"
"icons/proibido deitar papВis.svg","proibido deitar papВis.svg","proibido_deitar_papvis","icons/proibido_deitar_papvis.svg","16132","yes"
"icons/proibido fumar.svg","proibido fumar.svg","proibido_fumar","icons/proibido_fumar.svg","15248","no"
"icons/proibido telemвveis.svg","proibido telemвveis.svg","proibido_telemvveis","icons/proibido_telemvveis.svg","17916","yes"
"icons/proibido usar o elevador.svg","proibido usar o elevador.svg","proibido_usar_o_elevador","icons/proibido_usar_o_elevador.svg","16040","no"
"icons/proibido.svg","proibido.svg","proibido","icons/proibido.svg","17852","no"
"icons/proibir.svg","proibir.svg","proibir","icons/proibir.svg","11232","no"
"icons/proibiЗ╞o.svg","proibiЗ╞o.svg","proibiz_o","icons/proibiz_o.svg","17036","yes"
"icons/projector.svg","projector.svg","projector","icons/projector.svg","13472","no"
"icons/projecЗ╞o.svg","projecЗ╞o.svg","projecz_o","icons/projecz_o.svg","13456","yes"
"icons/promover.svg","promover.svg","promover","icons/promover.svg","25972","no"
"icons/promoЗ╞o.svg","promoЗ╞o.svg","promoz_o","icons/promoz_o.svg","28908","yes"
"icons/propriedade intelectual.svg","propriedade intelectual.svg","propriedade_intelectual","icons/propriedade_intelectual.svg","18000","no"
"icons/prostituiЗ╞o.svg","prostituiЗ╞o.svg","prostituiz_o","icons/prostituiz_o.svg","31216","yes"
"icons/prostituiЗ╞o_2.svg","prostituiЗ╞o_2.svg","prostituiz_o_2","icons/prostituiz_o_2.svg","27332","yes"
"icons/prostituiЗ╞o_3.svg","prostituiЗ╞o_3.svg","prostituiz_o_3","icons/prostituiz_o_3.svg","29312","yes"
"icons/protecЗ╞o.svg","protecЗ╞o.svg","protecz_o","icons/protecz_o.svg","28000","yes"
"icons/protecЗ╞o_2.svg","protecЗ╞o_2.svg","protecz_o_2","icons/protecz_o_2.svg","22664","yes"
"icons/proteger.svg","proteger.svg","proteger","icons/proteger.svg","24232","no"
"icons/proteger_2.svg","proteger_2.svg","proteger_2","icons/proteger_2.svg","18856","no"
"icons/provar.svg","provar.svg","provar","icons/provar.svg","12244","no"
"icons/provar_2.svg","provar_2.svg","provar_2","icons/provar_2.svg","9752","no"
"icons/proveta.svg","proveta.svg","proveta","icons/proveta.svg","11088","no"
"icons/prбncipe.svg","prбncipe.svg","prbncipe","icons/prbncipe.svg","18708","yes"
"icons/psicomotricidade.svg","psicomotricidade.svg","psicomotricidade","icons/psicomotricidade.svg","11128","no"
"icons/psicвloga.svg","psicвloga.svg","psicvloga","icons/psicvloga.svg","24656","yes"
"icons/psicвlogo.svg","psicвlogo.svg","psicvlogo","icons/psicvlogo.svg","24548","yes"
"icons/psicвlogo_2.svg","psicвlogo_2.svg","psicvlogo_2","icons/psicvlogo_2.svg","13348","yes"
"icons/pucho.svg","pucho.svg","pucho","icons/pucho.svg","13208","no"
"icons/pudim.svg","pudim.svg","pudim","icons/pudim.svg","16548","no"
